,1,2,1.1,1000,0,10
5260,266,2760.0,1.0,1000,,
5261,266,2761.0,1.0,1000,,
5262,266,2762.0,1.0,1000,,
5263,266,2763.0,1.0,1000,,
5264,266,2764.0,1.0,1000,,
5265,266,1489.0,1.0,1000,,
5266,266,593.0,1.0,1000,,
5267,266,2687.0,1.0,1000,,
5268,266,2665.0,1.0,1000,,
5269,266,1133.0,1.0,1000,,
5270,266,2674.0,1.0,1000,,
5271,266,2676.0,1.0,1000,,
5272,266,2677.0,1.0,1000,,
5273,266,767.0,1.0,1000,,
5274,267,2050.0,1.0,1000,,
5275,267,5.0,1.0,1000,,
5276,267,2441.0,1.0,1000,,
5277,267,138.0,1.0,1000,,
5278,267,16.0,1.0,1000,,
5279,267,23.0,1.0,1000,,
5280,267,25.0,1.0,1000,,
5281,267,27.0,1.0,1000,,
5282,267,1952.0,1.0,1000,,
5283,267,1440.0,1.0,1000,,
5284,267,163.0,1.0,1000,,
5285,267,166.0,1.0,1000,,
5286,267,168.0,1.0,1000,,
5287,267,46.0,1.0,1000,,
5288,267,1203.0,1.0,1000,,
5289,267,697.0,1.0,1000,,
5290,267,1981.0,1.0,1000,,
5291,267,1217.0,1.0,1000,,
5292,267,194.0,1.0,1000,,
5293,267,1988.0,1.0,1000,,
5294,267,198.0,1.0,1000,,
5295,267,1610.0,1.0,1000,,
5296,267,1229.0,1.0,1000,,
5297,267,2765.0,1.0,1000,,
5298,267,2766.0,1.0,1000,,
5299,267,2767.0,1.0,1000,,
5300,267,2768.0,1.0,1000,,
5301,267,2769.0,1.0,1000,,
5302,267,210.0,1.0,1000,,
5303,267,2770.0,1.0,1000,,
5304,267,724.0,1.0,1000,,
5305,267,597.0,1.0,1000,,
5306,267,1621.0,1.0,1000,,
5307,267,2771.0,1.0,1000,,
5308,267,1624.0,1.0,1000,,
5309,267,2772.0,1.0,1000,,
5310,267,2773.0,1.0,1000,,
5311,267,2774.0,1.0,1000,,
5312,267,2775.0,1.0,1000,,
5313,267,2776.0,1.0,1000,,
5314,267,2777.0,1.0,1000,,
5315,267,1631.0,1.0,1000,,
5316,267,353.0,1.0,1000,,
5317,267,485.0,1.0,1000,,
5318,267,1509.0,1.0,1000,,
5319,267,361.0,1.0,1000,,
5320,267,1275.0,1.0,1000,,
5321,268,3.0,1.0,1000,,
5322,268,16.0,1.0,1000,,
5323,268,2711.0,1.0,1000,,
5324,268,27.0,1.0,1000,,
5325,268,283.0,1.0,1000,,
5326,268,2716.0,1.0,1000,,
5327,268,933.0,1.0,1000,,
5328,268,47.0,1.0,1000,,
5329,268,1968.0,1.0,1000,,
5330,268,190.0,1.0,1000,,
5331,268,194.0,1.0,1000,,
5332,268,199.0,1.0,1000,,
5333,268,85.0,1.0,1000,,
5334,268,2778.0,1.0,1000,,
5335,268,2779.0,1.0,1000,,
5336,268,2780.0,1.0,1000,,
5337,268,602.0,1.0,1000,,
5338,268,94.0,1.0,1000,,
5339,268,2781.0,1.0,1000,,
5340,268,2782.0,1.0,1000,,
5341,268,2784.0,1.0,1000,,
5342,268,2785.0,1.0,1000,,
5343,268,2144.0,1.0,1000,,
5344,268,2786.0,1.0,1000,,
5345,268,2787.0,1.0,1000,,
5346,268,2788.0,1.0,1000,,
5347,268,2783.0,1.0,1000,,
5348,268,2789.0,1.0,1000,,
5349,268,2790.0,1.0,1000,,
5350,268,2791.0,1.0,1000,,
5351,268,2667.0,1.0,1000,,
5352,268,2792.0,1.0,1000,,
5353,268,2793.0,1.0,1000,,
5354,268,364.0,1.0,1000,,
5355,268,2794.0,1.0,1000,,
5356,268,2795.0,1.0,1000,,
5357,268,2796.0,1.0,1000,,
5358,268,2797.0,1.0,1000,,
5359,268,2033.0,1.0,1000,,
5360,268,2798.0,1.0,1000,,
5361,268,2799.0,1.0,1000,,
5362,268,2800.0,1.0,1000,,
5363,268,2037.0,1.0,1000,,
5364,268,2801.0,1.0,1000,,
5365,268,2802.0,1.0,1000,,
5366,269,2816.0,1.0,1000,,
5367,269,2817.0,1.0,1000,,
5368,269,2818.0,1.0,1000,,
5369,269,2819.0,1.0,1000,,
5370,269,2820.0,1.0,1000,,
5371,269,2821.0,1.0,1000,,
5372,269,2822.0,1.0,1000,,
5373,269,775.0,1.0,1000,,
5374,269,2823.0,1.0,1000,,
5375,269,2824.0,1.0,1000,,
5376,269,778.0,1.0,1000,,
5377,269,2825.0,1.0,1000,,
5378,269,779.0,1.0,1000,,
5379,269,2826.0,1.0,1000,,
5380,269,2827.0,1.0,1000,,
5381,269,2828.0,1.0,1000,,
5382,269,2829.0,1.0,1000,,
5383,269,2830.0,1.0,1000,,
5384,269,2831.0,1.0,1000,,
5385,269,2832.0,1.0,1000,,
5386,269,2833.0,1.0,1000,,
5387,269,2834.0,1.0,1000,,
5388,269,2835.0,1.0,1000,,
5389,269,785.0,1.0,1000,,
5390,269,2836.0,1.0,1000,,
5391,269,2837.0,1.0,1000,,
5392,269,2838.0,1.0,1000,,
5393,269,27.0,1.0,1000,,
5394,269,2839.0,1.0,1000,,
5395,269,550.0,1.0,1000,,
5396,269,364.0,1.0,1000,,
5397,269,2803.0,1.0,1000,,
5398,269,2804.0,1.0,1000,,
5399,269,2805.0,1.0,1000,,
5400,269,2806.0,1.0,1000,,
5401,269,2807.0,1.0,1000,,
5402,269,2808.0,1.0,1000,,
5403,269,2809.0,1.0,1000,,
5404,269,2810.0,1.0,1000,,
5405,269,2811.0,1.0,1000,,
5406,269,2812.0,1.0,1000,,
5407,269,2813.0,1.0,1000,,
5408,269,2814.0,1.0,1000,,
5409,269,2815.0,1.0,1000,,
5410,270,2.0,1.0,1000,,
5411,270,7.0,1.0,1000,,
5412,270,1039.0,1.0,1000,,
5413,270,16.0,1.0,1000,,
5414,270,532.0,1.0,1000,,
5415,270,25.0,1.0,1000,,
5416,270,27.0,1.0,1000,,
5417,270,1566.0,1.0,1000,,
5418,270,47.0,1.0,1000,,
5419,270,1085.0,1.0,1000,,
5420,270,582.0,1.0,1000,,
5421,270,1095.0,1.0,1000,,
5422,270,583.0,1.0,1000,,
5423,270,86.0,1.0,1000,,
5424,270,94.0,1.0,1000,,
5425,270,1631.0,1.0,1000,,
5426,270,2150.0,1.0,1000,,
5427,270,1656.0,1.0,1000,,
5428,270,697.0,1.0,1000,,
5429,270,198.0,1.0,1000,,
5430,270,2767.0,1.0,1000,,
5431,270,721.0,1.0,1000,,
5432,270,724.0,1.0,1000,,
5433,270,1245.0,1.0,1000,,
5434,270,1246.0,1.0,1000,,
5435,270,1247.0,1.0,1000,,
5436,270,1248.0,1.0,1000,,
5437,270,767.0,1.0,1000,,
5438,270,780.0,1.0,1000,,
5439,270,269.0,1.0,1000,,
5440,270,2840.0,1.0,1000,,
5441,270,2841.0,1.0,1000,,
5442,270,2842.0,1.0,1000,,
5443,270,2843.0,1.0,1000,,
5444,270,2844.0,1.0,1000,,
5445,270,2845.0,1.0,1000,,
5446,270,2846.0,1.0,1000,,
5447,270,2847.0,1.0,1000,,
5448,270,2848.0,1.0,1000,,
5449,270,2849.0,1.0,1000,,
5450,270,2850.0,1.0,1000,,
5451,270,2851.0,1.0,1000,,
5452,270,2852.0,1.0,1000,,
5453,270,2853.0,1.0,1000,,
5454,270,2854.0,1.0,1000,,
5455,270,2855.0,1.0,1000,,
5456,270,2856.0,1.0,1000,,
5457,270,2857.0,1.0,1000,,
5458,270,2858.0,1.0,1000,,
5459,270,2859.0,1.0,1000,,
5460,270,2860.0,1.0,1000,,
5461,270,2861.0,1.0,1000,,
5462,270,2350.0,1.0,1000,,
5463,270,2862.0,1.0,1000,,
5464,270,2863.0,1.0,1000,,
5465,270,2864.0,1.0,1000,,
5466,270,2865.0,1.0,1000,,
5467,270,2866.0,1.0,1000,,
5468,270,308.0,1.0,1000,,
5469,270,2867.0,1.0,1000,,
5470,270,2868.0,1.0,1000,,
5471,270,2869.0,1.0,1000,,
5472,270,2870.0,1.0,1000,,
5473,270,2871.0,1.0,1000,,
5474,270,2872.0,1.0,1000,,
5475,270,2873.0,1.0,1000,,
5476,270,2874.0,1.0,1000,,
5477,270,2875.0,1.0,1000,,
5478,270,2878.0,1.0,1000,,
5479,270,2879.0,1.0,1000,,
5480,270,2880.0,1.0,1000,,
5481,270,2876.0,1.0,1000,,
5482,270,2877.0,1.0,1000,,
5483,270,2881.0,1.0,1000,,
5484,270,2882.0,1.0,1000,,
5485,270,2883.0,1.0,1000,,
5486,270,2884.0,1.0,1000,,
5487,270,2885.0,1.0,1000,,
5488,270,2886.0,1.0,1000,,
5489,270,2887.0,1.0,1000,,
5490,270,2888.0,1.0,1000,,
5491,270,2889.0,1.0,1000,,
5492,270,2890.0,1.0,1000,,
5493,270,2891.0,1.0,1000,,
5494,270,2892.0,1.0,1000,,
5495,270,2893.0,1.0,1000,,
5496,270,2894.0,1.0,1000,,
5497,270,2895.0,1.0,1000,,
5498,270,2896.0,1.0,1000,,
5499,270,2897.0,1.0,1000,,
5500,270,2898.0,1.0,1000,,
5501,270,2899.0,1.0,1000,,
5502,270,2900.0,1.0,1000,,
5503,270,2901.0,1.0,1000,,
5504,270,2902.0,1.0,1000,,
5505,270,2903.0,1.0,1000,,
5506,270,2904.0,1.0,1000,,
5507,270,2905.0,1.0,1000,,
5508,270,2906.0,1.0,1000,,
5509,270,2907.0,1.0,1000,,
5510,270,2908.0,1.0,1000,,
5511,270,2909.0,1.0,1000,,
5512,270,2910.0,1.0,1000,,
5513,270,2911.0,1.0,1000,,
5514,270,2912.0,1.0,1000,,
5515,270,2913.0,1.0,1000,,
5516,270,2914.0,1.0,1000,,
5517,270,2915.0,1.0,1000,,
5518,270,2916.0,1.0,1000,,
5519,270,2917.0,1.0,1000,,
5520,270,2918.0,1.0,1000,,
5521,270,2919.0,1.0,1000,,
5522,270,2920.0,1.0,1000,,
5523,270,2921.0,1.0,1000,,
5524,270,2922.0,1.0,1000,,
5525,270,2923.0,1.0,1000,,
5526,270,2924.0,1.0,1000,,
5527,270,2925.0,1.0,1000,,
5528,270,2926.0,1.0,1000,,
5529,270,2927.0,1.0,1000,,
5530,270,2928.0,1.0,1000,,
5531,270,2929.0,1.0,1000,,
5532,270,2930.0,1.0,1000,,
5533,270,2931.0,1.0,1000,,
5534,270,885.0,1.0,1000,,
5535,270,2932.0,1.0,1000,,
5536,270,2933.0,1.0,1000,,
5537,270,2934.0,1.0,1000,,
5538,270,2935.0,1.0,1000,,
5539,270,2936.0,1.0,1000,,
5540,270,2937.0,1.0,1000,,
5541,270,2938.0,1.0,1000,,
5542,270,2939.0,1.0,1000,,
5543,270,2940.0,1.0,1000,,
5544,270,2941.0,1.0,1000,,
5545,270,2942.0,1.0,1000,,
5546,270,2943.0,1.0,1000,,
5547,270,2944.0,1.0,1000,,
5548,270,2945.0,1.0,1000,,
5549,270,2946.0,1.0,1000,,
5550,270,2947.0,1.0,1000,,
5551,270,2948.0,1.0,1000,,
5552,270,903.0,1.0,1000,,
5553,270,2949.0,1.0,1000,,
5554,270,2950.0,1.0,1000,,
5555,270,2442.0,1.0,1000,,
5556,270,2951.0,1.0,1000,,
5557,270,2952.0,1.0,1000,,
5558,270,2953.0,1.0,1000,,
5559,270,1440.0,1.0,1000,,
5560,270,933.0,1.0,1000,,
5561,270,1958.0,1.0,1000,,
5562,270,935.0,1.0,1000,,
5563,270,1961.0,1.0,1000,,
5564,270,938.0,1.0,1000,,
5565,270,1966.0,1.0,1000,,
5566,270,1465.0,1.0,1000,,
5567,270,1978.0,1.0,1000,,
5568,270,1982.0,1.0,1000,,
5569,270,475.0,1.0,1000,,
5570,270,1501.0,1.0,1000,,
5571,270,485.0,1.0,1000,,
5572,270,488.0,1.0,1000,,
5573,271,3.0,1.0,1000,,
5574,271,5.0,1.0,1000,,
5575,271,8.0,1.0,1000,,
5576,271,2954.0,1.0,1000,,
5577,271,2955.0,1.0,1000,,
5578,271,2956.0,1.0,1000,,
5579,271,2957.0,1.0,1000,,
5580,271,2958.0,1.0,1000,,
5581,271,1295.0,1.0,1000,,
5582,271,2959.0,1.0,1000,,
5583,271,1425.0,1.0,1000,,
5584,271,2960.0,1.0,1000,,
5585,271,16.0,1.0,1000,,
5586,271,2961.0,1.0,1000,,
5587,271,2962.0,1.0,1000,,
5588,271,2963.0,1.0,1000,,
5589,271,2964.0,1.0,1000,,
5590,271,2965.0,1.0,1000,,
5591,271,25.0,1.0,1000,,
5592,271,2966.0,1.0,1000,,
5593,271,2967.0,1.0,1000,,
5594,271,2968.0,1.0,1000,,
5595,271,2969.0,1.0,1000,,
5596,271,2970.0,1.0,1000,,
5597,271,1566.0,1.0,1000,,
5598,271,27.0,1.0,1000,,
5599,271,2971.0,1.0,1000,,
5600,271,2972.0,1.0,1000,,
5601,271,2973.0,1.0,1000,,
5602,271,2852.0,1.0,1000,,
5603,271,2974.0,1.0,1000,,
5604,271,2975.0,1.0,1000,,
5605,271,2976.0,1.0,1000,,
5606,271,2977.0,1.0,1000,,
5607,271,2978.0,1.0,1000,,
5608,271,2979.0,1.0,1000,,
5609,271,2980.0,1.0,1000,,
5610,271,2981.0,1.0,1000,,
5611,271,2982.0,1.0,1000,,
5612,271,46.0,1.0,1000,,
5613,271,2983.0,1.0,1000,,
5614,271,2984.0,1.0,1000,,
5615,271,2985.0,1.0,1000,,
5616,271,2986.0,1.0,1000,,
5617,271,1331.0,1.0,1000,,
5618,271,2987.0,1.0,1000,,
5619,271,48.0,1.0,1000,,
5620,271,2989.0,1.0,1000,,
5621,271,2990.0,1.0,1000,,
5622,271,2991.0,1.0,1000,,
5623,271,697.0,1.0,1000,,
5624,271,2988.0,1.0,1000,,
5625,271,2244.0,1.0,1000,,
5626,271,1988.0,1.0,1000,,
5627,271,198.0,1.0,1000,,
5628,271,14.0,1.0,1000,,
5629,271,2885.0,1.0,1000,,
5630,271,1739.0,1.0,1000,,
5631,271,1357.0,1.0,1000,,
5632,271,1615.0,1.0,1000,,
5633,271,1617.0,1.0,1000,,
5634,271,84.0,1.0,1000,,
5635,271,724.0,1.0,1000,,
5636,271,1622.0,1.0,1000,,
5637,271,1626.0,1.0,1000,,
5638,271,475.0,1.0,1000,,
5639,271,94.0,1.0,1000,,
5640,271,1254.0,1.0,1000,,
5641,271,1639.0,1.0,1000,,
5642,271,488.0,1.0,1000,,
5643,271,361.0,1.0,1000,,
5644,271,879.0,1.0,1000,,
5645,271,1392.0,1.0,1000,,
5646,271,881.0,1.0,1000,,
5647,271,1656.0,1.0,1000,,
5648,271,1661.0,1.0,1000,,
5649,272,7.0,1.0,1000,,
5650,272,903.0,1.0,1000,,
5651,272,265.0,1.0,1000,,
5652,272,268.0,1.0,1000,,
5653,272,2701.0,1.0,1000,,
5654,272,780.0,1.0,1000,,
5655,272,16.0,1.0,1000,,
5656,272,1169.0,1.0,1000,,
5657,272,1171.0,1.0,1000,,
5658,272,25.0,1.0,1000,,
5659,272,2723.0,1.0,1000,,
5660,272,1964.0,1.0,1000,,
5661,272,2992.0,1.0,1000,,
5662,272,2993.0,1.0,1000,,
5663,272,2994.0,1.0,1000,,
5664,272,1459.0,1.0,1000,,
5665,272,2995.0,1.0,1000,,
5666,272,2996.0,1.0,1000,,
5667,272,2997.0,1.0,1000,,
5668,272,2998.0,1.0,1000,,
5669,272,3000.0,1.0,1000,,
5670,272,3001.0,1.0,1000,,
5671,272,3002.0,1.0,1000,,
5672,272,697.0,1.0,1000,,
5673,272,2999.0,1.0,1000,,
5674,272,3003.0,1.0,1000,,
5675,272,3004.0,1.0,1000,,
5676,272,3005.0,1.0,1000,,
5677,272,3006.0,1.0,1000,,
5678,272,3007.0,1.0,1000,,
5679,272,3008.0,1.0,1000,,
5680,272,3009.0,1.0,1000,,
5681,272,3010.0,1.0,1000,,
5682,272,3011.0,1.0,1000,,
5683,272,3012.0,1.0,1000,,
5684,272,3013.0,1.0,1000,,
5685,272,3014.0,1.0,1000,,
5686,272,3015.0,1.0,1000,,
5687,272,3016.0,1.0,1000,,
5688,272,3017.0,1.0,1000,,
5689,272,3018.0,1.0,1000,,
5690,272,3019.0,1.0,1000,,
5691,272,3020.0,1.0,1000,,
5692,272,1361.0,1.0,1000,,
5693,272,2899.0,1.0,1000,,
5694,272,602.0,1.0,1000,,
5695,272,94.0,1.0,1000,,
5696,272,485.0,1.0,1000,,
5697,272,2155.0,1.0,1000,,
5698,272,48.0,1.0,1000,,
5699,272,1982.0,1.0,1000,,
5700,272,885.0,1.0,1000,,
5701,272,502.0,1.0,1000,,
5702,272,767.0,1.0,1000,,
5703,273,137.0,1.0,1000,,
5704,273,27.0,1.0,1000,,
5705,273,164.0,1.0,1000,,
5706,273,1445.0,1.0,1000,,
5707,273,448.0,1.0,1000,,
5708,273,199.0,1.0,1000,,
5709,273,3021.0,1.0,1000,,
5710,273,3022.0,1.0,1000,,
5711,273,3023.0,1.0,1000,,
5712,273,3024.0,1.0,1000,,
5713,273,3025.0,1.0,1000,,
5714,273,3026.0,1.0,1000,,
5715,273,3027.0,1.0,1000,,
5716,273,84.0,1.0,1000,,
5717,273,3028.0,1.0,1000,,
5718,273,3029.0,1.0,1000,,
5719,273,3030.0,1.0,1000,,
5720,273,3031.0,1.0,1000,,
5721,273,209.0,1.0,1000,,
5722,273,3032.0,1.0,1000,,
5723,273,3033.0,1.0,1000,,
5724,273,3034.0,1.0,1000,,
5725,273,3035.0,1.0,1000,,
5726,273,94.0,1.0,1000,,
5727,273,3036.0,1.0,1000,,
5728,273,3037.0,1.0,1000,,
5729,273,600.0,1.0,1000,,
5730,273,3038.0,1.0,1000,,
5731,273,1384.0,1.0,1000,,
5732,273,368.0,1.0,1000,,
5733,273,2037.0,1.0,1000,,
5734,274,265.0,1.0,1000,,
5735,274,268.0,1.0,1000,,
5736,274,2190.0,1.0,1000,,
5737,274,912.0,1.0,1000,,
5738,274,3057.0,1.0,1000,,
5739,274,279.0,1.0,1000,,
5740,274,25.0,1.0,1000,,
5741,274,27.0,1.0,1000,,
5742,274,3059.0,1.0,1000,,
5743,274,2210.0,1.0,1000,,
5744,274,420.0,1.0,1000,,
5745,274,298.0,1.0,1000,,
5746,274,52.0,1.0,1000,,
5747,274,571.0,1.0,1000,,
5748,274,573.0,1.0,1000,,
5749,274,1982.0,1.0,1000,,
5750,274,583.0,1.0,1000,,
5751,274,3067.0,1.0,1000,,
5752,274,3068.0,1.0,1000,,
5753,274,1870.0,1.0,1000,,
5754,274,3069.0,1.0,1000,,
5755,274,3070.0,1.0,1000,,
5756,274,88.0,1.0,1000,,
5757,274,89.0,1.0,1000,,
5758,274,3039.0,1.0,1000,,
5759,274,3040.0,1.0,1000,,
5760,274,3041.0,1.0,1000,,
5761,274,3042.0,1.0,1000,,
5762,274,739.0,1.0,1000,,
5763,274,3043.0,1.0,1000,,
5764,274,3044.0,1.0,1000,,
5765,274,3045.0,1.0,1000,,
5766,274,3046.0,1.0,1000,,
5767,274,3047.0,1.0,1000,,
5768,274,3048.0,1.0,1000,,
5769,274,106.0,1.0,1000,,
5770,274,491.0,1.0,1000,,
5771,274,3049.0,1.0,1000,,
5772,274,3050.0,1.0,1000,,
5773,274,3051.0,1.0,1000,,
5774,274,1516.0,1.0,1000,,
5775,274,3052.0,1.0,1000,,
5776,274,3053.0,1.0,1000,,
5777,274,3054.0,1.0,1000,,
5778,274,3055.0,1.0,1000,,
5779,274,3056.0,1.0,1000,,
5780,274,1394.0,1.0,1000,,
5781,274,112.0,1.0,1000,,
5782,274,3063.0,1.0,1000,,
5783,274,3064.0,1.0,1000,,
5784,274,3065.0,1.0,1000,,
5785,274,3066.0,1.0,1000,,
5786,274,3058.0,1.0,1000,,
5787,274,1014.0,1.0,1000,,
5788,274,3060.0,1.0,1000,,
5789,274,3061.0,1.0,1000,,
5790,274,3062.0,1.0,1000,,
5791,275,3072.0,1.0,1000,,
5792,275,3073.0,1.0,1000,,
5793,275,3074.0,1.0,1000,,
5794,275,3075.0,1.0,1000,,
5795,275,3076.0,1.0,1000,,
5796,275,3077.0,1.0,1000,,
5797,275,3078.0,1.0,1000,,
5798,275,3079.0,1.0,1000,,
5799,275,3080.0,1.0,1000,,
5800,275,3081.0,1.0,1000,,
5801,275,3082.0,1.0,1000,,
5802,275,3083.0,1.0,1000,,
5803,275,3084.0,1.0,1000,,
5804,275,3085.0,1.0,1000,,
5805,275,3086.0,1.0,1000,,
5806,275,3087.0,1.0,1000,,
5807,275,3088.0,1.0,1000,,
5808,275,3089.0,1.0,1000,,
5809,275,1039.0,1.0,1000,,
5810,275,3090.0,1.0,1000,,
5811,275,3091.0,1.0,1000,,
5812,275,3092.0,1.0,1000,,
5813,275,3093.0,1.0,1000,,
5814,275,279.0,1.0,1000,,
5815,275,3094.0,1.0,1000,,
5816,275,25.0,1.0,1000,,
5817,275,5.0,1.0,1000,,
5818,275,27.0,1.0,1000,,
5819,275,3095.0,1.0,1000,,
5820,275,3096.0,1.0,1000,,
5821,275,1566.0,1.0,1000,,
5822,275,415.0,1.0,1000,,
5823,275,3097.0,1.0,1000,,
5824,275,3098.0,1.0,1000,,
5825,275,418.0,1.0,1000,,
5826,275,3099.0,1.0,1000,,
5827,275,3100.0,1.0,1000,,
5828,275,3101.0,1.0,1000,,
5829,275,3102.0,1.0,1000,,
5830,275,3103.0,1.0,1000,,
5831,275,3104.0,1.0,1000,,
5832,275,3105.0,1.0,1000,,
5833,275,3106.0,1.0,1000,,
5834,275,3107.0,1.0,1000,,
5835,275,3108.0,1.0,1000,,
5836,275,3109.0,1.0,1000,,
5837,275,1203.0,1.0,1000,,
5838,275,155.0,1.0,1000,,
5839,275,268.0,1.0,1000,,
5840,275,198.0,1.0,1000,,
5841,275,199.0,1.0,1000,,
5842,275,461.0,1.0,1000,,
5843,275,1364.0,1.0,1000,,
5844,275,96.0,1.0,1000,,
5845,275,1509.0,1.0,1000,,
5846,275,3047.0,1.0,1000,,
5847,275,157.0,1.0,1000,,
5848,275,496.0,1.0,1000,,
5849,275,152.0,1.0,1000,,
5850,275,3071.0,1.0,1000,,
5851,276,1673.0,1.0,1000,,
5852,276,138.0,1.0,1000,,
5853,276,10.0,1.0,1000,,
5854,276,14.0,1.0,1000,,
5855,276,16.0,1.0,1000,,
5856,276,792.0,1.0,1000,,
5857,276,25.0,1.0,1000,,
5858,276,24.0,1.0,1000,,
5859,276,27.0,1.0,1000,,
5860,276,156.0,1.0,1000,,
5861,276,418.0,1.0,1000,,
5862,276,163.0,1.0,1000,,
5863,276,420.0,1.0,1000,,
5864,276,1573.0,1.0,1000,,
5865,276,3110.0,1.0,1000,,
5866,276,3111.0,1.0,1000,,
5867,276,3112.0,1.0,1000,,
5868,276,3113.0,1.0,1000,,
5869,276,3114.0,1.0,1000,,
5870,276,3115.0,1.0,1000,,
5871,276,3116.0,1.0,1000,,
5872,276,3117.0,1.0,1000,,
5873,276,46.0,1.0,1000,,
5874,276,3118.0,1.0,1000,,
5875,276,3119.0,1.0,1000,,
5876,276,3120.0,1.0,1000,,
5877,276,1203.0,1.0,1000,,
5878,276,563.0,1.0,1000,,
5879,276,312.0,1.0,1000,,
5880,276,321.0,1.0,1000,,
5881,276,1357.0,1.0,1000,,
5882,276,210.0,1.0,1000,,
5883,276,94.0,1.0,1000,,
5884,276,95.0,1.0,1000,,
5885,276,484.0,1.0,1000,,
5886,276,745.0,1.0,1000,,
5887,276,367.0,1.0,1000,,
5888,276,885.0,1.0,1000,,
5889,276,502.0,1.0,1000,,
5890,276,1528.0,1.0,1000,,
5891,277,5.0,1.0,1000,,
5892,277,138.0,1.0,1000,,
5893,277,269.0,1.0,1000,,
5894,277,909.0,1.0,1000,,
5895,277,14.0,1.0,1000,,
5896,277,912.0,1.0,1000,,
5897,277,915.0,1.0,1000,,
5898,277,792.0,1.0,1000,,
5899,277,25.0,1.0,1000,,
5900,277,27.0,1.0,1000,,
5901,277,933.0,1.0,1000,,
5902,277,3121.0,1.0,1000,,
5903,277,3122.0,1.0,1000,,
5904,277,3123.0,1.0,1000,,
5905,277,3124.0,1.0,1000,,
5906,277,3125.0,1.0,1000,,
5907,277,3126.0,1.0,1000,,
5908,277,3127.0,1.0,1000,,
5909,277,3128.0,1.0,1000,,
5910,277,3129.0,1.0,1000,,
5911,277,3130.0,1.0,1000,,
5912,277,3131.0,1.0,1000,,
5913,277,3132.0,1.0,1000,,
5914,277,3133.0,1.0,1000,,
5915,277,3134.0,1.0,1000,,
5916,277,1215.0,1.0,1000,,
5917,277,3135.0,1.0,1000,,
5918,277,1217.0,1.0,1000,,
5919,277,3136.0,1.0,1000,,
5920,277,3137.0,1.0,1000,,
5921,277,3138.0,1.0,1000,,
5922,277,3139.0,1.0,1000,,
5923,277,3140.0,1.0,1000,,
5924,277,3141.0,1.0,1000,,
5925,277,584.0,1.0,1000,,
5926,277,3142.0,1.0,1000,,
5927,277,3143.0,1.0,1000,,
5928,277,3144.0,1.0,1000,,
5929,277,3145.0,1.0,1000,,
5930,277,3146.0,1.0,1000,,
5931,277,1230.0,1.0,1000,,
5932,277,3147.0,1.0,1000,,
5933,277,1231.0,1.0,1000,,
5934,277,3148.0,1.0,1000,,
5935,277,3149.0,1.0,1000,,
5936,277,1227.0,1.0,1000,,
5937,277,3150.0,1.0,1000,,
5938,277,1229.0,1.0,1000,,
5939,277,597.0,1.0,1000,,
5940,277,469.0,1.0,1000,,
5941,277,471.0,1.0,1000,,
5942,277,3152.0,1.0,1000,,
5943,277,474.0,1.0,1000,,
5944,277,3154.0,1.0,1000,,
5945,277,3155.0,1.0,1000,,
5946,277,3156.0,1.0,1000,,
5947,277,3157.0,1.0,1000,,
5948,277,2784.0,1.0,1000,,
5949,277,2789.0,1.0,1000,,
5950,277,487.0,1.0,1000,,
5951,277,361.0,1.0,1000,,
5952,277,2793.0,1.0,1000,,
5953,277,199.0,1.0,1000,,
5954,277,3151.0,1.0,1000,,
5955,277,2162.0,1.0,1000,,
5956,277,2037.0,1.0,1000,,
5957,277,1399.0,1.0,1000,,
5958,277,3153.0,1.0,1000,,
5959,278,2.0,1.0,1000,,
5960,278,3.0,1.0,1000,,
5961,278,5.0,1.0,1000,,
5962,278,25.0,1.0,1000,,
5963,278,27.0,1.0,1000,,
5964,278,1566.0,1.0,1000,,
5965,278,556.0,1.0,1000,,
5966,278,46.0,1.0,1000,,
5967,278,47.0,1.0,1000,,
5968,278,48.0,1.0,1000,,
5969,278,561.0,1.0,1000,,
5970,278,1610.0,1.0,1000,,
5971,278,1109.0,1.0,1000,,
5972,278,3158.0,1.0,1000,,
5973,278,3159.0,1.0,1000,,
5974,278,3160.0,1.0,1000,,
5975,278,3161.0,1.0,1000,,
5976,278,3162.0,1.0,1000,,
5977,278,91.0,1.0,1000,,
5978,278,3163.0,1.0,1000,,
5979,278,93.0,1.0,1000,,
5980,278,3164.0,1.0,1000,,
5981,278,3165.0,1.0,1000,,
5982,278,3166.0,1.0,1000,,
5983,278,3167.0,1.0,1000,,
5984,278,3168.0,1.0,1000,,
5985,278,3169.0,1.0,1000,,
5986,278,3170.0,1.0,1000,,
5987,278,3171.0,1.0,1000,,
5988,278,3172.0,1.0,1000,,
5989,278,3173.0,1.0,1000,,
5990,278,3174.0,1.0,1000,,
5991,278,3175.0,1.0,1000,,
5992,278,3176.0,1.0,1000,,
5993,278,3177.0,1.0,1000,,
5994,278,3178.0,1.0,1000,,
5995,278,3179.0,1.0,1000,,
5996,278,3180.0,1.0,1000,,
5997,278,3181.0,1.0,1000,,
5998,278,3182.0,1.0,1000,,
5999,278,3183.0,1.0,1000,,
6000,278,2162.0,1.0,1000,,
6001,278,3184.0,1.0,1000,,
6002,278,3185.0,1.0,1000,,
6003,278,3186.0,1.0,1000,,
6004,278,3187.0,1.0,1000,,
6005,278,3191.0,1.0,1000,,
