,0,1,1.1,1000,0.1
995,42,122,1.0,1000,
996,42,679,1.0,1000,
997,42,87,1.0,1000,
998,42,805,1.0,1000,
999,42,635,1.0,1000,
1000,42,90,1.0,1000,
1001,42,157,1.0,1000,
1002,42,806,1.0,1000,
1003,42,639,1.0,1000,
1004,42,412,1.0,1000,
1005,42,6,1.0,1000,
1006,42,807,1.0,1000,
1007,42,808,1.0,1000,
1008,42,414,1.0,1000,
1009,42,210,1.0,1000,
1010,43,82,1.0,1000,
1011,43,241,1.0,1000,
1012,43,809,1.0,1000,
1013,43,810,1.0,1000,
1014,43,812,1.0,1000,
1015,43,813,1.0,1000,
1016,43,815,1.0,1000,
1017,43,816,1.0,1000,
1018,43,294,1.0,1000,
1019,43,817,1.0,1000,
1020,43,624,1.0,1000,
1021,43,819,1.0,1000,
1022,43,210,1.0,1000,
1023,44,154,1.0,1000,
1024,44,485,1.0,1000,
1025,44,487,1.0,1000,
1026,44,429,1.0,1000,
1027,44,164,1.0,1000,
1028,44,431,1.0,1000,
1029,44,356,1.0,1000,
1030,44,488,1.0,1000,
1031,44,489,1.0,1000,
1032,44,491,1.0,1000,
1033,44,493,1.0,1000,
1034,44,433,1.0,1000,
1035,44,190,1.0,1000,
1036,44,436,1.0,1000,
1037,44,192,1.0,1000,
1038,44,438,1.0,1000,
1039,44,117,1.0,1000,
1040,44,115,1.0,1000,
1041,44,444,1.0,1000,
1042,44,503,1.0,1000,
1043,44,445,1.0,1000,
1044,44,201,1.0,1000,
1045,44,446,1.0,1000,
1046,44,505,1.0,1000,
1047,44,116,1.0,1000,
1048,44,820,1.0,1000,
1049,44,449,1.0,1000,
1050,44,345,1.0,1000,
1051,44,510,1.0,1000,
1052,44,450,1.0,1000,
1053,44,84,1.0,1000,
1054,44,452,1.0,1000,
1055,44,516,1.0,1000,
1056,44,517,1.0,1000,
1057,44,64,1.0,1000,
1058,44,455,1.0,1000,
1059,44,519,1.0,1000,
1060,44,821,1.0,1000,
1061,44,458,1.0,1000,
1062,44,520,1.0,1000,
1063,44,7,1.0,1000,
1064,44,459,1.0,1000,
1065,44,294,1.0,1000,
1066,44,521,1.0,1000,
1067,44,220,1.0,1000,
1068,44,822,1.0,1000,
1069,44,526,1.0,1000,
1070,44,529,1.0,1000,
1071,44,228,1.0,1000,
1072,44,6,1.0,1000,
1073,44,532,1.0,1000,
1074,44,823,1.0,1000,
1075,44,468,1.0,1000,
1076,44,127,1.0,1000,
1077,44,145,1.0,1000,
1078,44,533,1.0,1000,
1079,44,63,1.0,1000,
1080,44,469,1.0,1000,
1081,44,534,1.0,1000,
1082,44,471,1.0,1000,
1083,44,153,1.0,1000,
1084,44,472,1.0,1000,
1085,44,535,1.0,1000,
1086,44,241,1.0,1000,
1087,44,473,1.0,1000,
1088,44,121,1.0,1000,
1089,44,14,1.0,1000,
1090,44,246,1.0,1000,
1091,44,536,1.0,1000,
1092,44,247,1.0,1000,
1093,44,124,1.0,1000,
1094,44,478,1.0,1000,
1095,44,538,1.0,1000,
1096,44,479,1.0,1000,
1097,44,480,1.0,1000,
1098,44,82,1.0,1000,
1099,44,539,1.0,1000,
1100,44,540,1.0,1000,
1101,44,3,1.0,1000,
1102,44,250,1.0,1000,
1103,44,824,1.0,1000,
1104,44,482,1.0,1000,
1105,44,544,1.0,1000,
1106,44,545,1.0,1000,
1107,44,91,1.0,1000,
1108,45,568,1.0,1000,
1109,45,825,1.0,1000,
1110,45,826,1.0,1000,
1111,45,83,1.0,1000,
1112,45,220,1.0,1000,
1113,45,827,1.0,1000,
1114,45,121,1.0,1000,
1115,45,828,1.0,1000,
1116,45,14,1.0,1000,
1117,45,830,1.0,1000,
1118,45,831,1.0,1000,
1119,45,832,1.0,1000,
1120,45,833,1.0,1000,
1121,45,834,1.0,1000,
1122,45,835,1.0,1000,
1123,45,836,1.0,1000,
1124,45,837,1.0,1000,
1125,45,838,1.0,1000,
1126,45,839,1.0,1000,
1127,45,6,1.0,1000,
1128,45,841,1.0,1000,
1129,45,210,1.0,1000,
1130,45,842,1.0,1000,
1131,45,843,1.0,1000,
1132,45,189,1.0,1000,
1133,45,160,1.0,1000,
1134,45,844,1.0,1000,
1135,45,845,1.0,1000,
1136,45,572,1.0,1000,
1137,45,39,1.0,1000,
1138,45,846,1.0,1000,
1139,45,847,1.0,1000,
1140,45,848,1.0,1000,
1141,45,849,1.0,1000,
1142,45,850,1.0,1000,
1143,45,250,1.0,1000,
1144,45,851,1.0,1000,
1145,45,144,1.0,1000,
1146,45,852,1.0,1000,
1147,45,853,1.0,1000,
1148,45,63,1.0,1000,
1149,45,854,1.0,1000,
1150,45,570,1.0,1000,
1151,45,194,1.0,1000,
1152,45,855,1.0,1000,
1153,45,7,1.0,1000,
1154,45,87,1.0,1000,
1155,45,72,1.0,1000,
1156,45,472,1.0,1000,
1157,45,856,1.0,1000,
1158,45,1,1.0,1000,
1159,45,115,1.0,1000,
1160,45,857,1.0,1000,
1161,45,858,1.0,1000,
1162,45,859,1.0,1000,
1163,45,860,1.0,1000,
1164,45,197,1.0,1000,
1165,46,356,1.0,1000,
1166,46,861,1.0,1000,
1167,46,222,1.0,1000,
1168,46,92,1.0,1000,
1169,46,863,1.0,1000,
1170,46,262,1.0,1000,
1171,46,864,1.0,1000,
1172,46,6,1.0,1000,
1173,47,867,1.0,1000,
1174,47,84,1.0,1000,
1175,47,868,1.0,1000,
1176,47,667,1.0,1000,
1177,47,869,1.0,1000,
1178,47,272,1.0,1000,
1179,47,870,1.0,1000,
1180,47,871,1.0,1000,
1181,47,213,1.0,1000,
1182,47,872,1.0,1000,
1183,47,873,1.0,1000,
1184,47,874,1.0,1000,
1185,47,875,1.0,1000,
1186,47,876,1.0,1000,
1187,47,878,1.0,1000,
1188,47,879,1.0,1000,
1189,47,880,1.0,1000,
1190,47,881,1.0,1000,
1191,47,883,1.0,1000,
1192,47,259,1.0,1000,
1193,47,884,1.0,1000,
1194,47,885,1.0,1000,
1195,47,886,1.0,1000,
1196,47,888,1.0,1000,
1197,47,889,1.0,1000,
1198,47,115,1.0,1000,
1199,47,208,1.0,1000,
1200,47,890,1.0,1000,
1201,47,228,1.0,1000,
1202,47,891,1.0,1000,
1203,47,6,1.0,1000,
1204,47,892,1.0,1000,
1205,48,351,1.0,1000,
1206,48,313,1.0,1000,
1207,48,893,1.0,1000,
1208,48,894,1.0,1000,
1209,48,314,1.0,1000,
1210,48,233,1.0,1000,
1211,48,223,1.0,1000,
1212,48,317,1.0,1000,
1213,48,619,1.0,1000,
1214,48,137,1.0,1000,
1215,48,896,1.0,1000,
1216,48,897,1.0,1000,
1217,48,898,1.0,1000,
1218,48,899,1.0,1000,
1219,48,900,1.0,1000,
1220,48,864,1.0,1000,
1221,48,901,1.0,1000,
1222,48,902,1.0,1000,
1223,48,904,1.0,1000,
1224,48,905,1.0,1000,
1225,48,906,1.0,1000,
1226,48,253,1.0,1000,
1227,48,907,1.0,1000,
1228,48,635,1.0,1000,
1229,48,788,1.0,1000,
1230,48,908,1.0,1000,
1231,48,1,1.0,1000,
1232,48,909,1.0,1000,
1233,48,6,1.0,1000,
1234,48,793,1.0,1000,
1235,48,910,1.0,1000,
1236,49,912,1.0,1000,
1237,49,79,1.0,1000,
1238,49,914,1.0,1000,
1239,49,31,1.0,1000,
1240,49,915,1.0,1000,
1241,50,117,1.0,1000,
1242,50,917,1.0,1000,
1243,50,120,1.0,1000,
1244,50,918,1.0,1000,
1245,50,85,1.0,1000,
1246,50,121,1.0,1000,
1247,50,529,1.0,1000,
1248,50,920,1.0,1000,
1249,50,164,1.0,1000,
1250,50,922,1.0,1000,
1251,50,92,1.0,1000,
1252,50,128,1.0,1000,
1253,50,6,1.0,1000,
1254,50,652,1.0,1000,
1255,51,923,1.0,1000,
1256,51,137,1.0,1000,
1257,51,200,1.0,1000,
1258,51,480,1.0,1000,
1259,51,253,1.0,1000,
1260,51,926,1.0,1000,
1261,52,927,1.0,1000,
1262,52,928,1.0,1000,
1263,52,929,1.0,1000,
1264,52,930,1.0,1000,
1265,52,15,1.0,1000,
1266,52,931,1.0,1000,
1267,52,420,1.0,1000,
1268,52,933,1.0,1000,
1269,52,23,1.0,1000,
1270,52,935,1.0,1000,
1271,52,936,1.0,1000,
1272,52,937,1.0,1000,
1273,52,938,1.0,1000,
1274,52,149,1.0,1000,
1275,52,939,1.0,1000,
1276,52,940,1.0,1000,
1277,52,941,1.0,1000,
1278,52,772,1.0,1000,
1279,52,31,1.0,1000,
1280,52,112,1.0,1000,
1281,52,32,1.0,1000,
1282,52,33,1.0,1000,
1283,52,942,1.0,1000,
1284,52,34,1.0,1000,
1285,52,79,1.0,1000,
1286,52,943,1.0,1000,
1287,52,944,1.0,1000,
1288,52,6,1.0,1000,
1289,53,945,1.0,1000,
1290,53,825,1.0,1000,
1291,53,946,1.0,1000,
1292,53,947,1.0,1000,
1293,53,948,1.0,1000,
1294,53,949,1.0,1000,
1295,53,950,1.0,1000,
1296,53,39,1.0,1000,
1297,53,951,1.0,1000,
1298,53,3,1.0,1000,
1299,53,952,1.0,1000,
1300,53,121,1.0,1000,
1301,53,953,1.0,1000,
1302,53,955,1.0,1000,
1303,53,956,1.0,1000,
1304,53,957,1.0,1000,
1305,53,958,1.0,1000,
1306,53,92,1.0,1000,
1307,53,959,1.0,1000,
1308,53,961,1.0,1000,
1309,53,1,1.0,1000,
1310,53,963,1.0,1000,
1311,53,964,1.0,1000,
1312,53,6,1.0,1000,
1313,53,965,1.0,1000,
1314,54,825,1.0,1000,
1315,54,120,1.0,1000,
1316,54,967,1.0,1000,
1317,54,39,1.0,1000,
1318,54,121,1.0,1000,
1319,54,968,1.0,1000,
1320,54,969,1.0,1000,
1321,54,970,1.0,1000,
1322,54,971,1.0,1000,
1323,54,972,1.0,1000,
1324,54,973,1.0,1000,
1325,54,652,1.0,1000,
1326,54,975,1.0,1000,
1327,54,976,1.0,1000,
1328,54,977,1.0,1000,
1329,54,122,1.0,1000,
1330,54,635,1.0,1000,
1331,54,979,1.0,1000,
1332,54,980,1.0,1000,
1333,54,981,1.0,1000,
1334,54,115,1.0,1000,
1335,54,982,1.0,1000,
1336,54,6,1.0,1000,
1337,54,793,1.0,1000,
1338,55,983,1.0,1000,
1339,55,984,1.0,1000,
1340,55,978,1.0,1000,
1341,55,985,1.0,1000,
1342,55,986,1.0,1000,
1343,55,987,1.0,1000,
1344,55,988,1.0,1000,
1345,55,989,1.0,1000,
1346,55,970,1.0,1000,
1347,55,979,1.0,1000,
1348,55,990,1.0,1000,
1349,55,971,1.0,1000,
1350,55,972,1.0,1000,
1351,55,6,1.0,1000,
1352,55,993,1.0,1000,
1353,55,994,1.0,1000,
1354,56,995,1.0,1000,
1355,56,996,1.0,1000,
1356,56,997,1.0,1000,
1357,56,998,1.0,1000,
1358,56,999,1.0,1000,
1359,56,1000,1.0,1000,
1360,56,1002,1.0,1000,
1361,56,127,1.0,1000,
1362,56,294,1.0,1000,
1363,56,1004,1.0,1000,
1364,57,193,1.0,1000,
1365,57,65,1.0,1000,
1366,57,149,1.0,1000,
1367,57,1005,1.0,1000,
1368,57,31,1.0,1000,
1369,57,1006,1.0,1000,
1370,57,1007,1.0,1000,
1371,57,1008,1.0,1000,
1372,57,417,1.0,1000,
1373,57,33,1.0,1000,
1374,57,418,1.0,1000,
1375,57,1009,1.0,1000,
1376,57,168,1.0,1000,
1377,57,169,1.0,1000,
1378,58,83,1.0,1000,
1379,58,609,1.0,1000,
1380,58,189,1.0,1000,
1381,58,172,1.0,1000,
1382,58,613,1.0,1000,
1383,58,85,1.0,1000,
1384,58,87,1.0,1000,
1385,58,88,1.0,1000,
1386,58,1010,1.0,1000,
1387,58,1011,1.0,1000,
1388,58,635,1.0,1000,
1389,58,1012,1.0,1000,
1390,58,144,1.0,1000,
1391,58,1013,1.0,1000,
1392,58,92,1.0,1000,
1393,58,93,1.0,1000,
1394,58,6,1.0,1000,
1395,59,82,1.0,1000,
1396,59,1015,1.0,1000,
1397,59,489,1.0,1000,
1398,59,86,1.0,1000,
1399,59,1016,1.0,1000,
1400,59,87,1.0,1000,
1401,59,436,1.0,1000,
1402,59,1018,1.0,1000,
1403,59,657,1.0,1000,
1404,59,1019,1.0,1000,
1405,59,640,1.0,1000,
1406,60,620,1.0,1000,
1407,60,547,1.0,1000,
1408,60,157,1.0,1000,
1409,60,3,1.0,1000,
1410,60,1022,1.0,1000,
1411,60,1023,1.0,1000,
1412,61,1025,1.0,1000,
1413,61,1026,1.0,1000,
1414,61,21,1.0,1000,
1415,61,382,1.0,1000,
1416,61,1027,1.0,1000,
1417,62,82,1.0,1000,
1418,62,504,1.0,1000,
1419,62,619,1.0,1000,
1420,62,127,1.0,1000,
1421,62,1028,1.0,1000,
1422,62,423,1.0,1000,
1423,62,246,1.0,1000,
1424,62,468,1.0,1000,
1425,63,1029,1.0,1000,
1426,63,1030,1.0,1000,
1427,63,1031,1.0,1000,
1428,63,1032,1.0,1000,
1429,63,31,1.0,1000,
1430,63,32,1.0,1000,
1431,63,446,1.0,1000,
1432,63,1033,1.0,1000,
1433,63,1,1.0,1000,
1434,63,1035,1.0,1000,
1435,63,6,1.0,1000,
1436,63,1036,1.0,1000,
1437,64,1038,1.0,1000,
1438,64,1040,1.0,1000,
1439,64,1041,1.0,1000,
1440,64,1043,1.0,1000,
1441,64,121,1.0,1000,
1442,64,272,1.0,1000,
1443,64,6,1.0,1000,
1444,64,1044,1.0,1000,
1445,65,1,1.0,1000,
1446,65,222,1.0,1000,
1447,65,31,1.0,1000,
1448,65,6,1.0,1000,
1449,65,775,1.0,1000,
1450,66,193,1.0,1000,
1451,66,149,1.0,1000,
1452,66,1046,1.0,1000,
1453,66,31,1.0,1000,
1454,66,112,1.0,1000,
1455,66,32,1.0,1000,
1456,66,1047,1.0,1000,
1457,66,1048,1.0,1000,
1458,66,34,1.0,1000,
1459,66,295,1.0,1000,
1460,66,1049,1.0,1000,
1461,66,6,1.0,1000,
1462,67,266,1.0,1000,
1463,67,386,1.0,1000,
1464,67,31,1.0,1000,
1465,67,112,1.0,1000,
1466,67,1050,1.0,1000,
1467,67,782,1.0,1000,
1468,68,78,1.0,1000,
1469,68,390,1.0,1000,
1470,68,1051,1.0,1000,
1471,68,34,1.0,1000,
1472,68,406,1.0,1000,
1473,68,79,1.0,1000,
1474,68,31,1.0,1000,
1475,68,6,1.0,1000,
1476,69,33,1.0,1000,
1477,69,1052,1.0,1000,
1478,69,1053,1.0,1000,
1479,69,6,1.0,1000,
1480,69,1054,1.0,1000,
1481,70,154,1.0,1000,
1482,70,642,1.0,1000,
1483,70,444,1.0,1000,
1484,70,485,1.0,1000,
1485,70,588,1.0,1000,
1486,70,121,1.0,1000,
1487,70,246,1.0,1000,
1488,70,445,1.0,1000,
1489,70,446,1.0,1000,
1490,70,164,1.0,1000,
1491,70,650,1.0,1000,
1492,70,1055,1.0,1000,
1493,70,593,1.0,1000,
1494,70,92,1.0,1000,
1495,70,94,1.0,1000,
1496,70,1056,1.0,1000,
1497,70,1057,1.0,1000,
1498,70,1058,1.0,1000,
1499,70,1059,1.0,1000,
1500,70,489,1.0,1000,
1501,70,529,1.0,1000,
1502,70,1060,1.0,1000,
1503,70,920,1.0,1000,
1504,70,1061,1.0,1000,
1505,70,511,1.0,1000,
1506,70,6,1.0,1000,
1507,70,662,1.0,1000,
1508,70,82,1.0,1000,
1509,70,84,1.0,1000,
1510,70,1062,1.0,1000,
1511,70,1063,1.0,1000,
1512,70,468,1.0,1000,
1513,70,49,1.0,1000,
1514,70,127,1.0,1000,
1515,70,117,1.0,1000,
1516,70,674,1.0,1000,
1517,70,64,1.0,1000,
1518,70,236,1.0,1000,
1519,70,1064,1.0,1000,
1520,70,1065,1.0,1000,
1521,70,534,1.0,1000,
1522,70,85,1.0,1000,
1523,70,630,1.0,1000,
1524,70,519,1.0,1000,
1525,70,122,1.0,1000,
1526,70,7,1.0,1000,
1527,70,153,1.0,1000,
1528,70,635,1.0,1000,
1529,70,637,1.0,1000,
1530,70,684,1.0,1000,
1531,70,638,1.0,1000,
1532,70,115,1.0,1000,
1533,70,294,1.0,1000,
1534,70,427,1.0,1000,
1535,70,91,1.0,1000,
1536,70,1066,1.0,1000,
1537,70,198,1.0,1000,
1538,71,1067,1.0,1000,
1539,71,1068,1.0,1000,
1540,71,1069,1.0,1000,
1541,71,1071,1.0,1000,
1542,71,1072,1.0,1000,
1543,71,179,1.0,1000,
1544,71,875,1.0,1000,
1545,71,516,1.0,1000,
1546,71,1074,1.0,1000,
1547,71,1075,1.0,1000,
1548,71,1076,1.0,1000,
1549,71,482,1.0,1000,
1550,71,357,1.0,1000,
1551,71,70,1.0,1000,
1552,71,111,1.0,1000,
1553,71,345,1.0,1000,
1554,71,1078,1.0,1000,
1555,71,1079,1.0,1000,
1556,71,126,1.0,1000,
1557,71,364,1.0,1000,
1558,71,1080,1.0,1000,
1559,71,1081,1.0,1000,
1560,71,1082,1.0,1000,
1561,71,1083,1.0,1000,
1562,71,1084,1.0,1000,
1563,71,6,1.0,1000,
1564,71,1085,1.0,1000,
1565,72,1086,1.0,1000,
1566,72,29,1.0,1000,
1567,72,1087,1.0,1000,
1568,72,1088,1.0,1000,
1569,72,1089,1.0,1000,
1570,72,1090,1.0,1000,
1571,72,1091,1.0,1000,
1572,72,1092,1.0,1000,
1573,72,1093,1.0,1000,
1574,72,1094,1.0,1000,
1575,72,6,1.0,1000,
1576,72,1095,1.0,1000,
1577,72,1096,1.0,1000,
1578,73,1098,1.0,1000,
1579,73,121,1.0,1000,
1580,73,1100,1.0,1000,
1581,73,6,1.0,1000,
1582,73,1101,1.0,1000,
1583,74,927,1.0,1000,
1584,74,25,1.0,1000,
1585,74,78,1.0,1000,
1586,74,27,1.0,1000,
1587,74,408,1.0,1000,
1588,74,31,1.0,1000,
1589,74,15,1.0,1000,
1590,74,402,1.0,1000,
1591,74,19,1.0,1000,
1592,74,34,1.0,1000,
1593,74,411,1.0,1000,
1594,74,1102,1.0,1000,
1595,74,23,1.0,1000,
1596,74,6,1.0,1000,
1597,75,1103,1.0,1000,
1598,75,1104,1.0,1000,
1599,75,1105,1.0,1000,
1600,75,1106,1.0,1000,
1601,75,667,1.0,1000,
1602,75,1107,1.0,1000,
1603,75,121,1.0,1000,
1604,75,14,1.0,1000,
1605,75,332,1.0,1000,
1606,75,436,1.0,1000,
1607,75,158,1.0,1000,
1608,75,446,1.0,1000,
1609,75,1073,1.0,1000,
1610,75,1108,1.0,1000,
1611,75,92,1.0,1000,
1612,75,1109,1.0,1000,
1613,75,116,1.0,1000,
1614,75,598,1.0,1000,
1615,75,356,1.0,1000,
1616,75,1110,1.0,1000,
1617,75,1074,1.0,1000,
1618,75,341,1.0,1000,
1619,75,1111,1.0,1000,
1620,75,1112,1.0,1000,
1621,75,1113,1.0,1000,
1622,75,7,1.0,1000,
1623,75,1114,1.0,1000,
1624,75,115,1.0,1000,
1625,75,6,1.0,1000,
1626,75,1115,1.0,1000,
1627,75,1117,1.0,1000,
1628,76,1119,1.0,1000,
1629,76,144,1.0,1000,
1630,76,1120,1.0,1000,
1631,76,1014,1.0,1000,
1632,76,86,1.0,1000,
1633,76,1121,1.0,1000,
1634,77,1122,1.0,1000,
1635,77,1124,1.0,1000,
1636,77,1125,1.0,1000,
1637,77,1127,1.0,1000,
1638,77,1128,1.0,1000,
1639,77,92,1.0,1000,
1640,77,1129,1.0,1000,
1641,77,1130,1.0,1000,
1642,77,1131,1.0,1000,
1643,77,1132,1.0,1000,
1644,78,1133,1.0,1000,
1645,78,1067,1.0,1000,
1646,78,884,1.0,1000,
1647,78,1134,1.0,1000,
1648,78,482,1.0,1000,
1649,78,1135,1.0,1000,
1650,78,1070,1.0,1000,
1651,78,345,1.0,1000,
1652,78,886,1.0,1000,
1653,78,6,1.0,1000,
1654,79,585,1.0,1000,
1655,79,64,1.0,1000,
1656,79,259,1.0,1000,
1657,79,294,1.0,1000,
1658,79,121,1.0,1000,
1659,79,112,1.0,1000,
1660,79,6,1.0,1000,
1661,80,1139,1.0,1000,
1662,80,1140,1.0,1000,
1663,80,1141,1.0,1000,
1664,80,1142,1.0,1000,
1665,80,1143,1.0,1000,
1666,80,1145,1.0,1000,
1667,81,184,1.0,1000,
1668,81,1147,1.0,1000,
1669,81,1148,1.0,1000,
1670,81,1149,1.0,1000,
1671,81,1150,1.0,1000,
1672,81,1151,1.0,1000,
1673,81,914,1.0,1000,
1674,81,122,1.0,1000,
1675,81,1153,1.0,1000,
1676,81,1060,1.0,1000,
1677,81,635,1.0,1000,
1678,81,1154,1.0,1000,
1679,81,6,1.0,1000,
1680,81,916,1.0,1000,
1681,82,121,1.0,1000,
1682,82,849,1.0,1000,
1683,82,112,1.0,1000,
1684,82,124,1.0,1000,
1685,82,1156,1.0,1000,
1686,82,547,1.0,1000,
1687,82,1157,1.0,1000,
1688,82,1158,1.0,1000,
1689,82,1159,1.0,1000,
1690,82,92,1.0,1000,
1691,82,6,1.0,1000,
1692,83,1160,1.0,1000,
1693,83,612,1.0,1000,
1694,83,3,1.0,1000,
1695,83,121,1.0,1000,
1696,83,122,1.0,1000,
1697,83,1060,1.0,1000,
1698,83,635,1.0,1000,
1699,83,1162,1.0,1000,
1700,83,1163,1.0,1000,
1701,83,1020,1.0,1000,
1702,83,1164,1.0,1000,
1703,83,157,1.0,1000,
1704,83,1166,1.0,1000,
1705,83,1167,1.0,1000,
1706,83,1168,1.0,1000,
1707,83,1169,1.0,1000,
1708,83,1170,1.0,1000,
1709,83,1171,1.0,1000,
1710,84,1172,1.0,1000,
1711,84,220,1.0,1000,
1712,84,1173,1.0,1000,
1713,84,199,1.0,1000,
1714,84,121,1.0,1000,
1715,84,1174,1.0,1000,
1716,84,1175,1.0,1000,
1717,84,250,1.0,1000,
1718,84,1176,1.0,1000,
1719,84,1177,1.0,1000,
1720,84,1178,1.0,1000,
1721,84,1179,1.0,1000,
1722,84,853,1.0,1000,
1723,84,1180,1.0,1000,
1724,84,1181,1.0,1000,
1725,84,1182,1.0,1000,
1726,84,1183,1.0,1000,
1727,84,1184,1.0,1000,
1728,84,1185,1.0,1000,
1729,84,68,1.0,1000,
1730,84,1187,1.0,1000,
1731,85,223,1.0,1000,
1732,85,1188,1.0,1000,
1733,85,1189,1.0,1000,
1734,85,576,1.0,1000,
1735,85,1190,1.0,1000,
1736,85,1191,1.0,1000,
1737,85,1192,1.0,1000,
1738,85,1193,1.0,1000,
1739,85,6,1.0,1000,
1740,85,574,1.0,1000,
1741,85,10,1.0,1000,
1742,85,1194,1.0,1000,
1743,85,1195,1.0,1000,
1744,85,1196,1.0,1000,
1745,85,1198,1.0,1000,
1746,85,1199,1.0,1000,
1747,85,1200,1.0,1000,
1748,85,1201,1.0,1000,
1749,85,578,1.0,1000,
1750,85,345,1.0,1000,
1751,85,1202,1.0,1000,
1752,85,1203,1.0,1000,
1753,85,1204,1.0,1000,
1754,85,932,1.0,1000,
1755,85,1205,1.0,1000,
1756,85,1206,1.0,1000,
1757,85,1,1.0,1000,
1758,85,1207,1.0,1000,
1759,86,1208,1.0,1000,
1760,86,1209,1.0,1000,
1761,86,630,1.0,1000,
1762,86,32,1.0,1000,
1763,86,1211,1.0,1000,
1764,86,1212,1.0,1000,
1765,86,1213,1.0,1000,
1766,86,147,1.0,1000,
1767,86,1214,1.0,1000,
1768,86,1215,1.0,1000,
1769,87,16,1.0,1000,
1770,87,1217,1.0,1000,
1771,87,1219,1.0,1000,
1772,87,6,1.0,1000,
1773,87,32,1.0,1000,
1774,88,83,1.0,1000,
1775,88,1220,1.0,1000,
1776,88,444,1.0,1000,
1777,88,643,1.0,1000,
1778,88,1221,1.0,1000,
1779,88,88,1.0,1000,
1780,88,1222,1.0,1000,
1781,88,1223,1.0,1000,
1782,88,649,1.0,1000,
1783,88,164,1.0,1000,
1784,88,650,1.0,1000,
1785,88,1224,1.0,1000,
1786,88,1225,1.0,1000,
1787,88,1226,1.0,1000,
1788,88,65,1.0,1000,
1789,88,1227,1.0,1000,
1790,88,111,1.0,1000,
1791,88,1228,1.0,1000,
1792,88,836,1.0,1000,
1793,88,1229,1.0,1000,
1794,88,1230,1.0,1000,
1795,88,1231,1.0,1000,
1796,88,777,1.0,1000,
1797,88,1232,1.0,1000,
1798,88,6,1.0,1000,
1799,88,662,1.0,1000,
1800,88,210,1.0,1000,
1801,88,1233,1.0,1000,
1802,88,82,1.0,1000,
1803,88,1234,1.0,1000,
1804,88,84,1.0,1000,
1805,88,1235,1.0,1000,
1806,88,39,1.0,1000,
1807,88,1236,1.0,1000,
1808,88,86,1.0,1000,
1809,88,1237,1.0,1000,
1810,88,1238,1.0,1000,
1811,88,849,1.0,1000,
1812,88,1239,1.0,1000,
1813,88,1240,1.0,1000,
1814,88,1241,1.0,1000,
1815,88,144,1.0,1000,
1816,88,127,1.0,1000,
1817,88,1243,1.0,1000,
1818,88,63,1.0,1000,
1819,88,1244,1.0,1000,
1820,88,1246,1.0,1000,
1821,88,1247,1.0,1000,
1822,88,122,1.0,1000,
1823,88,112,1.0,1000,
1824,88,87,1.0,1000,
1825,88,8,1.0,1000,
1826,88,635,1.0,1000,
1827,88,90,1.0,1000,
1828,88,684,1.0,1000,
1829,88,126,1.0,1000,
1830,88,294,1.0,1000,
1831,88,427,1.0,1000,
1832,88,640,1.0,1000,
1833,88,1248,1.0,1000,
1834,88,1249,1.0,1000,
1835,89,82,1.0,1000,
1836,89,154,1.0,1000,
1837,89,220,1.0,1000,
1838,89,156,1.0,1000,
1839,89,1250,1.0,1000,
1840,89,121,1.0,1000,
1841,89,1251,1.0,1000,
1842,89,503,1.0,1000,
1843,89,446,1.0,1000,
1844,89,504,1.0,1000,
1845,89,276,1.0,1000,
1846,89,49,1.0,1000,
1847,89,250,1.0,1000,
1848,89,179,1.0,1000,
1849,89,1018,1.0,1000,
1850,89,164,1.0,1000,
1851,89,1252,1.0,1000,
1852,89,92,1.0,1000,
1853,89,536,1.0,1000,
1854,89,1253,1.0,1000,
1855,89,193,1.0,1000,
1856,89,117,1.0,1000,
1857,89,1254,1.0,1000,
1858,89,1255,1.0,1000,
1859,89,519,1.0,1000,
1860,89,345,1.0,1000,
1861,89,7,1.0,1000,
1862,89,920,1.0,1000,
1863,89,115,1.0,1000,
1864,89,294,1.0,1000,
1865,89,427,1.0,1000,
1866,89,6,1.0,1000,
1867,89,532,1.0,1000,
1868,89,1256,1.0,1000,
1869,89,198,1.0,1000,
1870,90,920,1.0,1000,
1871,90,1020,1.0,1000,
1872,90,534,1.0,1000,
1873,90,92,1.0,1000,
1874,90,85,1.0,1000,
1875,90,630,1.0,1000,
1876,90,529,1.0,1000,
1877,90,1023,1.0,1000,
1878,91,339,1.0,1000,
1879,91,259,1.0,1000,
1880,91,122,1.0,1000,
1881,91,1258,1.0,1000,
1882,91,14,1.0,1000,
1883,91,1259,1.0,1000,
1884,91,1060,1.0,1000,
1885,91,635,1.0,1000,
1886,91,295,1.0,1000,
1887,91,1260,1.0,1000,
1888,91,6,1.0,1000,
1889,91,803,1.0,1000,
1890,92,1261,1.0,1000,
1891,92,154,1.0,1000,
1892,92,1262,1.0,1000,
1893,92,423,1.0,1000,
1894,92,1263,1.0,1000,
1895,92,1264,1.0,1000,
1896,92,503,1.0,1000,
1897,92,246,1.0,1000,
1898,92,1265,1.0,1000,
1899,92,468,1.0,1000,
1900,92,1266,1.0,1000,
1901,92,1223,1.0,1000,
1902,92,164,1.0,1000,
1903,92,127,1.0,1000,
1904,92,92,1.0,1000,
1905,92,536,1.0,1000,
1906,92,117,1.0,1000,
1907,92,1267,1.0,1000,
1908,92,469,1.0,1000,
1909,92,1255,1.0,1000,
1910,92,497,1.0,1000,
